"Regen_Plot","Fire","Year.of.Fire","survey_years_post","SHRUB","dominant_shrub_ht_cm","X","Y","normal_annual_precip","tmax","tmin","tmean","elev","tpi100","tpi500","tpi2000","tpi5000","twi","slope_dem","aspect_dem","rad_winter","rad_winter_spring","rad_spring","rad_spring_summer","rad_summer"
"CUB1300169","CUB",2008,5,60,50,-125356.683041876,243903.338953529,1739.40335443743,NA,NA,NA,1833.6622509407,-0.30097859196738,-7.82286048652154,50.7336940214666,189.9851991137,7.66934332990871,15.6629055333707,326.168987369236,1446.11909509548,2514.55356383598,5301.83001731447,8281.60468024429,9509.67018590068
"CUB1300172","CUB",2008,5,80,90,-125156.554261794,247101.685603642,1544.8405030095,NA,NA,NA,1368.77161385577,0.17297534410722,9.81268752655538,-38.7489758349977,-109.199943385431,6.23760633363153,24.6183123522646,101.916004853681,2859.33484380787,4088.82983419509,6696.58768564709,8691.10144164372,9354.53470081886
"CUB1300180","CUB",2008,5,65,NA,-125154.761087814,244305.20859999,1730.46535267622,NA,NA,NA,1792.50933716456,1.03604905908079,17.2377336777711,33.8625371422007,142.818675166802,6.89171778450303,12.6520766679669,33.4223337041157,1334.17202194963,2414.28759155878,5230.3869377581,8258.92875620201,9514.99281019811
"CUB1300181","CUB",2008,5,70,70,-125155.928537808,244098.166351515,1742.69371364263,NA,NA,NA,1824.96408489041,-0.207674091206375,-0.42114475925201,32.6913968276822,166.992044893803,8.25974759421442,11.2567912210123,311.980124088236,1988.71981437206,3114.06903017953,5861.86465652448,8612.8026740236,9695.8078189283
"CUB1300182","CUB",2008,5,5,20,-125152.495245419,243697.075261497,1766.35477442639,NA,NA,NA,1908.13718044688,-0.383374981142755,-4.64590975198128,77.3757601426335,232.631610222919,6.7380571834399,15.9294297942593,76.8670213985614,993.400014878864,2009.21747090968,4881.12639027675,8091.96211366553,9452.72053331227
"CUB1300185","CUB",2008,5,77,100,-124948.003646658,247312.235757977,1531.78149268395,NA,NA,NA,1336.86255886727,-0.0819146879131838,-11.0856147298502,-64.3330469244664,-144.468838859615,6.91588821422672,26.7237442028136,145.695790823231,4394.27524808699,5566.70846521236,7846.57181404143,9117.91319044535,9300.07116615825
"CUB1300198","CUB",2008,5,75,NA,-124953.739863782,244101.231082024,1762.57955741877,NA,NA,NA,1850.76836834544,0.644082008692726,23.3734309370927,28.3054709603442,168.961439248164,5.99629958826564,10.5370045390357,272.87317226077,1681.0765174465,2790.19671445205,5586.00927962173,8477.47071262868,9677.31956448211
"CUB1300199","CUB",2008,5,65,40,-124954.473069899,243902.26262516,1769.21195867632,NA,NA,NA,1882.83835193027,0.131845908359746,9.21109351003399,36.0462610158531,193.02587444417,7.10867822978576,8.56140547392016,325.199175753796,2043.44635385395,3178.12993944332,5946.95411977694,8701.46836111739,9779.6732646463
"CUB1300200","CUB",2008,5,1,40,-124957.896068014,243702.721306326,1775.6122717011,NA,NA,NA,1915.28575108313,-0.213776565578469,-3.53092961083464,53.9673767623244,217.686652542887,7.01092719350039,16.3092730583647,350.221546901807,1010.57212012216,2025.65919456947,4900.04231369704,8052.65359415189,9459.36058690109
"CUB1300216","CUB",2008,5,1,15,-124753.983689727,243704.06776296,1785.45460107148,NA,NA,NA,1912.31207524752,0.826777845200531,5.81308104952431,23.2678453894039,190.828377174284,6.50832699389429,18.6067554193564,29.5745444462688,1061.63095858415,2074.38610909107,4846.36859755321,7850.92632486701,9194.40953727529
"CUB1300221","CUB",2008,5,25,40,-124545.053447348,245325.709469949,1667.15901414387,NA,NA,NA,1677.02399245101,-0.118554415815515,-10.6047329848166,8.97124063400499,14.9246084106488,6.74826028171155,25.2481579339554,2.07164840353398,317.381341939203,935.597552337083,3616.08120118607,7073.1013959068,8752.5202119767
"CUB1300233","CUB",2008,5,30,80,-124349.314974138,245700.786775296,1643.14988294226,NA,NA,NA,1673.48696130604,0.341801522124376,11.4697723982479,32.7899708211991,26.9164791154938,6.56914480450104,8.49284801728989,343.970469283683,1845.83864425018,2989.60753352733,5756.28249004995,8560.34476025438,9720.12889851026
"CUB1300234","CUB",2008,5,50,65,-124353.782834674,245500.262022579,1660.19638009323,NA,NA,NA,1699.75722656594,0.272932532034273,6.91812314895349,25.264919682396,36.0516000006582,6.00508557028017,15.9853480970013,307.485721528101,1802.9518845453,2894.9899873899,5610.71764760888,8402.05227227712,9521.36406200958
"CUB1300235","CUB",2008,5,20,80,-124349.778988118,245298.448245655,1683.02889474973,NA,NA,NA,1732.3941836741,0.381961961261664,3.42253839858033,23.8286386256576,51.6300884312214,6.10321124804135,19.7888691770503,292.527357998247,2070.97500832691,3167.41327643363,5803.99884084755,8432.59656116622,9459.03690386999
"CUB1300247","CUB",2008,5,45,60,-124150.00101136,245696.956273832,1656.98116368332,NA,NA,NA,1675.32134377678,0.218019090413627,15.4890946334172,-3.7743692368592,15.4331488400814,6.18685859101567,13.3652988961674,9.84621961603711,1245.33419790569,2271.12785331208,5112.50973546554,8161.09007742603,9435.53853555745
"CUB1300254","CUB",2008,5,5,30,-124153.300993931,244302.820540986,1779.68235618604,NA,NA,NA,1963.9321394036,1.09379204441747,13.5143113362372,80.461384629781,208.805765986144,6.05565730884729,15.4722049298409,274.018640423978,2726.4317589283,3881.59764697095,6483.4648978157,8859.43572947395,9721.01292080548
"CUB1300259","CUB",2008,5,22,80,-124147.974963012,243301.698322758,1821.30835846509,NA,NA,NA,2004.5931554996,1.14889466818829,12.7219514816312,63.5662739433908,215.61172589339,5.60617583898018,5.89467868904502,141.73575707082,2195.20974580659,3351.13708511831,6105.03996764227,8804.87545487788,9860.6241529626
"CUB1300274","CUB",2008,5,55,45,-123952.06652498,243903.847090818,1802.03490223292,NA,NA,NA,2026.54907856776,0.326994516692412,11.3101625564382,98.0440200657679,242.918455586069,5.84951717297542,15.1904136291333,267.329709708238,2947.6102366896,4110.40522476452,6684.07897373466,8962.18679855279,9748.91679491559
"CUB1300280","CUB",2008,5,25,NA,-123754.813958502,247502.36660196,1547.98336526334,NA,NA,NA,1429.30531032766,0.516162613951594,19.4165676397202,-16.8200557297839,-104.238725475894,6.44834038060753,11.7426083889816,337.029408258225,1565.70618973937,2657.4928499314,5439.65808635741,8347.12643826443,9530.58943576212
"CUB1300287","CUB",2008,5,65,100,-123755.669065167,245899.264735206,1653.47202595068,NA,NA,NA,1704.72752930203,0.121917321929805,5.80510178575145,-3.21745862195481,45.129570883074,6.99211532545341,17.9767748941342,246.324936969746,3565.22592239593,4749.16978857107,7171.93082280396,9092.09885192386,9695.55283033023
"CUB1300288","CUB",2008,5,49,120,-123768.141494879,245686.530639473,1669.75959184146,NA,NA,NA,1673.50249282387,-1.99416239510801,-23.2476387910821,-70.7985463083387,-5.80312142061458,10.6096508261133,15.9592142874084,263.371194504266,2983.57731085198,4190.46191587248,6730.97601885874,8912.14966169225,9670.41524263158
"CUB1300300","CUB",2008,5,35,45,-123555.504777121,247103.564657914,1575.93561863579,NA,NA,NA,1532.74410098882,-0.188728559085116,10.9864968166239,5.54409107089761,-35.7609089203748,5.88919642012321,17.6845285268059,343.99347067231,928.403415967846,1921.88645324893,4746.8533928522,7949.96261759528,9323.57224397405
"CUB1300305","CUB",2008,5,30,85,-123553.948860155,246103.521719483,1648.21632570506,NA,NA,NA,1755.32133791816,0.423173335143958,11.8738209759582,49.948238137857,105.777781456537,6.92092656050094,11.4902359412012,325.249213510226,1769.21824190632,2872.70817543771,5648.40185639256,8516.3613830335,9645.99936121704
"CUB1300306","CUB",2008,5,30,50,-123556.620761172,245907.173501603,1660.83344169717,NA,NA,NA,1764.86113053503,0.396068549634369,9.37835550562018,25.2742564411185,97.6864345563319,7.20203634787776,11.7813486330667,263.641158635148,2957.45544613318,4128.4955750762,6705.63018297716,8984.00025758519,9782.57040799895
"CUB1300307","CUB",2008,5,40,35,-123551.26262905,245701.552700263,1674.2519785682,NA,NA,NA,1747.25310627601,0.210941934169949,-5.29596225126894,-28.4484032837528,60.2115672144371,7.88806269651953,18.2748900910056,236.790166705713,3792.57644409376,5036.76520082458,7404.73460306223,9180.52830637679,9694.94354640628
"CUB1300311","CUB",2008,5,3,40,-123548.140534899,244899.115916951,1739.23028179996,NA,NA,NA,1882.19193902174,0.0500252892416875,-2.36112269546333,1.07724027161966,127.356114618307,8.13044427997994,12.5257016464321,287.161988999908,2395.64711923418,3567.9566026768,6234.55259464189,8781.25795969952,9739.38075385583
"CUB1300312","CUB",2008,5,0.5,15,-123554.004958928,244702.710248742,1756.43015058677,NA,NA,NA,1909.99883869159,-0.516516319819851,-3.12899720856129,14.1357635726862,142.806796927566,7.11908162905443,18.9755122100109,310.272501825429,1554.66722563558,2614.48216702925,5334.00501018419,8222.73194867587,9407.40801140817
"CUB1300320","CUB",2008,5,36,50,-123353.357505082,246105.083129789,1657.93795654921,NA,NA,NA,1792.7246037201,0.0344490367959757,11.8472883553676,58.3611690408202,132.516708553761,6.37786748164611,20.2245732662982,319.269621723352,1246.3700755445,2255.03172288513,4987.88918501545,8005.55352292949,9275.16271385094
"CUB1300321","CUB",2008,5,5,50,-123349.958292912,245905.643103994,1668.62765058174,NA,NA,NA,1817.93609255737,0.473389597231187,11.1527935931906,49.3584571980757,139.684036162247,6.99987550855117,13.1167445181059,270.938277809641,2826.96095743856,3990.45008958041,6585.9672153342,8919.43935050506,9759.83448756333
"CUB1300322","CUB",2008,5,36,60,-123353.442850934,245704.95697941,1679.2647829111,NA,NA,NA,1804.50841803953,-0.312798536057229,-5.25614065140214,4.41472360261098,107.440073003269,8.10390362719849,14.8646631204947,260.522532914251,3030.2411297125,4236.56839912801,6765.40574260398,8979.98518217625,9733.65181668987
"CUB1300325","CUB",2008,5,8,35,-123350.780628619,245104.708848436,1723.04846775891,NA,NA,NA,1893.62073379935,0.0292830360693814,8.16315911055735,20.2313316022268,143.328120998382,6.4952348750781,16.5512175879696,329.503512213379,1277.58166442606,2326.47974662042,5119.53040026203,8146.4221614467,9429.25402522956
"CUB1300338","CUB",2008,5,72,120,-123156.241871195,244506.65590198,1769.52483719211,NA,NA,NA,1998.10608152216,0.167178528690056,14.2598169248992,99.8580962645761,196.563508588482,6.32703281408968,9.68811947319145,112.431887480349,3296.41902466015,4420.79840157602,6956.33605952425,9124.50190225387,9880.64952683814
"CUB1300346","CUB",2008,5,15,50,-122959.149252426,243903.831953451,1796.33603859633,NA,NA,NA,1823.40522795011,-0.166863007087017,-9.61087162037873,-68.1938112465136,-16.0111291708308,7.87804593073117,12.2342948316675,146.920387750325,3813.79381393986,5124.36319660762,7492.93740960995,9291.00689180219,9812.17070096632
"CUB1300347","CUB",2008,5,67,60,-122750.907030418,247304.394071135,1547.75800656934,NA,NA,NA,1608.6399149909,-0.0022083640206045,-0.100188950774323,1.17118595645214,-3.46343741934646,7.22303078782624,13.8986200239485,300.055269011617,2094.18435596222,3211.4538916979,5900.942125192,8569.84313952695,9610.58991793694
"CUB1300350","CUB",2008,5,32,45,-122755.024530164,245098.418976506,1730.56327986633,NA,NA,NA,1984.79753929474,0.281502934334879,18.8877652601855,124.611356831965,192.312998135237,5.51725280313778,17.4641315266494,109.258287913924,3349.01344500281,4517.59773019411,6985.3278868053,9092.25570739353,9750.81904463945
"CUB1300351","CUB",2008,5,21,35,-122752.52325064,244903.341458599,1741.63783038925,NA,NA,NA,1958.14737129106,-0.0907246431359141,3.1812223610816,96.2340816723775,151.887865759203,7.34074554551375,14.1297988648866,125.623724500834,3681.22905234857,4861.92528534026,7283.75280690693,9197.64993845037,9818.04561044734
"CUB1300353","CUB",2008,5,15,25,-122752.690848664,244503.77537417,1763.9465171667,NA,NA,NA,1904.49259029463,0.165306553759804,4.91469195394773,41.4855708837403,76.6635283346421,6.93017524714273,16.5839505649206,122.633215524392,3743.02251402382,4915.83856646316,7308.08862403174,9173.35493635658,9740.78135300644
"CUB1300354","CUB",2008,5,14,40,-122759.144810346,244299.791257685,1774.45982014187,NA,NA,NA,1859.20254986077,-0.670728915046859,-4.46900208020114,-7.13582892449168,23.2303368130858,7.46041119483377,21.1838434413528,126.863930962748,4070.26786221828,5239.11024135762,7508.84591615944,9155.98692365296,9609.1151283043
"CUB1300357","CUB",2008,5,47,45,-122557.62536542,247302.659566213,1543.49129220448,NA,NA,NA,1644.55522384286,-1.01649701823593,-7.60775876155347,22.9775936775566,18.4261064722396,7.59785769187037,15.8841664741075,311.282265579578,1702.32736957768,2779.01318543519,5509.67298088709,8333.64799243817,9475.22165815831
"CUB1300360","CUB",2008,5,15,35,-122555.828924537,245100.806166047,1728.93362965548,NA,NA,NA,1917.12225361803,0.235283886037973,10.3711850352261,79.0505810227891,113.340463711008,6.31494674366942,19.3694367331952,80.608780270889,2471.94959891734,3593.38510459133,6179.27347962637,8611.93437541263,9583.45523901072
"CUB1300371","CUB",2008,5,5,35,-122358.685342988,244904.741511746,1734.869568835,NA,NA,NA,1841.7006986142,0.470442529656375,2.65383581982789,24.4029724252862,15.2576974885247,6.59305649362049,22.2801081374575,66.2596260992291,1886.60844741234,2945.26191231718,5565.84464887849,8217.14368123784,9268.26441560893
"CUB1300373","CUB",2008,5,22,NA,-122153.848159357,247103.15285561,1560.8669203357,NA,NA,NA,1698.07771477722,0.146991557932843,8.52149411823333,41.9158588779232,30.3158652288868,6.5516804006168,12.914436097495,97.7577472662996,2813.59277906899,4091.41519277839,6647.37634832574,8958.83731061417,9754.76045913298
"DEP0900001","DEEP",2004,5,65,30,116226.581320493,-201165.093850409,822.248895807049,17.6485625220958,6.67212733849546,12.1603449790809,1645.37691265314,3.3835968674405,41.1792967510978,129.591281793592,217.879190843748,4.19179142025589,30.7612155214691,185.108736506396,6482.42838924705,7423.60213868244,8721.06078007989,8933.51497809177,8695.87305004266
"DEP0900006","DEEP",2004,5,19,170,115627.925027006,-201957.988851374,790.035795023198,17.8021990586968,6.7583962029765,12.2802972549721,1645.19955722304,-1.05755579653966,19.8674139059083,158.681803541703,329.893770717235,5.82720230267503,19.5523698659298,7.29390047701583,1093.18813979859,2106.26212109129,4987.75932615617,8105.19976110902,9368.53002078599
"DEP0900009","DEEP",2004,5,41,175,115426.6743361,-202163.366401742,781.545448360029,18.1856393508923,6.97933770864941,12.5824883427592,1591.51591836552,1.40266472381466,15.380862408024,115.156259851832,298.370764611541,5.7996060853829,18.5950074569422,169.654356757417,5442.83526151536,6511.28582811051,8297.0530123254,9180.34287610964,9248.34943074664
"DEP0900010","DEEP",2004,5,35,175,115034.414101696,-202368.805304653,767.808741830539,18.3179705872103,7.0509369548708,12.6844538833074,1579.11881447831,-0.21546880407936,25.8730704040418,119.270945533771,309.427678346473,5.59746165706236,26.9473118062337,140.096057186533,5476.81938710003,6527.2742586833,8171.02449473919,9081.97860198049,9077.65604745704
"DEP0900017","DEEP",2004,5,31,120,114830.8150434,-202564.157467601,757.824574156757,18.7331468769268,7.328601941313,13.03087441187,1515.91651216894,-1.77415922139032,-16.4090530295575,81.6682315126335,264.496603119117,6.27838605114529,33.8213387118312,168.365249788538,6649.13061884656,7578.42517934604,8721.238013043,8722.7241582633,8389.19892036598
"DEP0900018","DEEP",2004,5,35,125,115028.409435178,-202560.497436776,760.247907228585,18.8620699044244,7.38614501840216,13.1241071925012,1494.22533641019,-0.0766013487880299,8.24953433099478,56.6060398325752,235.376156292706,5.84197223595762,28.5401779424891,147.360500257731,5818.11723476683,6833.69030059913,8346.1023082349,9030.0291000095,8942.65859917181
"DEP0900022","DEEP",2004,5,45,110,114629.114446818,-202760.058864139,750.281163324719,18.4835944993681,7.16091629380811,12.8222554114811,1562.61560990473,0.192150516977228,33.1616635054457,156.173390676843,331.072691151202,5.09434648466218,25.1282667481904,162.631809382191,5911.95593152805,6938.5577793551,8491.66305234956,9150.66152705397,9090.66358622757
"DEP0900023","DEEP",2004,5,35,200,114828.668730353,-202757.89952869,751.486035533941,19.101029073767,7.53248692161059,13.3167578155255,1457.23995064599,-0.0163429489726845,-15.4599925914549,48.2570944866983,217.928340089463,5.71510480446407,29.0127429665041,108.9377252872,4240.61237583254,5336.13667230553,7291.70690340455,8791.46552861111,9036.07090531794
"DEP0900027","DEEP",2004,5,37,150,114631.023975187,-202966.371714757,744.857902667224,19.1198533509756,7.53973050185806,13.329791943792,1459.85441857271,0.201722680577686,-1.81799757451978,82.1569656869071,243.111484723656,6.67610409183283,29.0049922814603,156.249042522253,6049.17367315264,7050.36921656782,8480.33035604112,9024.4603780161,8888.65797018341
"DEP0900028","DEEP",2004,5,35,320,114629.454254884,-202959.950480663,745.027104038671,19.0942477947112,7.52467304901903,13.3094605001802,1463.49968051259,0.270560921009497,-0.879131014412944,84.8210480799034,246.316469657129,6.61980716994965,28.6768205432165,157.114804252138,6043.04432527083,7046.36546568563,8485.14086468322,9037.48087984287,8906.4179530009
"DEP0900031","DEEP",2004,5,20,195,114627.9654861,-203159.295431777,733.330386531251,19.6196656815316,7.83533023464786,13.7274981161506,1381.57517766856,-1.77923439323959,-8.16154849688425,36.6598828554196,180.897997300296,7.10336422750487,22.9240737544446,139.388311119526,5160.21700181341,6234.37007868173,8024.09877446502,9120.66721277152,9227.67739440134
"DEP0900032","DEEP",2004,5,41,190,114827.459768895,-203157.473639615,732.619036413379,19.8920189195563,7.97596507730463,13.9339920416265,1335.51752330418,-0.29306749848939,-13.5435128699027,-0.16653754991367,129.728171355969,6.6720298704213,24.3057090648332,193.478385326552,5900.73572934604,6864.10120198148,8499.82706114088,9127.23665089292,9069.41499922216
"DEP0900033","DEEP",2004,5,21,200,115023.753804165,-203159.815181364,731.636150984955,19.9616926340837,7.99275868697651,13.9772257699657,1322.74597167536,1.15757113385076,20.4980041877089,-0.236819774300862,113.532597434683,5.06671708684752,25.2847896383596,110.79262413253,4218.19011546355,5310.55119276089,7319.43542914144,8868.83662191912,9159.59058626368
"DEP0900041","DEEP",2004,5,30,160,114828.677658186,-203959.563335901,681.075756567506,20.7156151617646,8.63469103026495,14.6751533121237,1196.66491271831,2.24908191681672,22.1939040243792,11.4646635567658,67.1100805184024,4.75988438583979,12.7136172460818,62.9714107026456,2635.52359983076,3812.43043655775,6316.22551073641,8582.07088836354,9456.90916182697
"DEP0900042","DEEP",2004,5,40,290,115031.930457267,-203963.70824667,677.855142818294,21.243888734289,8.9579913300198,15.1009400321544,1106.49185901282,-3.31337923202468,-28.9066669752993,-53.7469037054511,-24.8685745939485,7.36985499044913,25.8615782730825,68.102000297295,2258.51463311942,3415.7877132304,5790.84986277656,7997.44787523535,8912.83858356738
"ELK2012402","ELK",2007,5,40,30,-285389.481404719,416074.834869779,1551.29698014875,NA,NA,NA,753.917074865757,1.15513119150695,17.7525574490452,79.9308977428159,129.426047098441,4.95253892334458,30.7756931434941,31.8161209549076,359.282129961873,996.524983843979,3424.59263100359,6658.26559717301,8181.16540900783
"ELK2012403","ELK",2007,5,20,30,-285186.038571696,416073.481021547,1546.35196076416,NA,NA,NA,740.628856794358,-1.26146269986327,-0.605491060810106,39.0053744057912,93.4502476832927,8.04625251555569,19.3147213183305,327.819084957894,911.5507044792,1854.25553020262,4558.57467690184,7654.51306455331,8987.01424034639
"ELK2012510","ELK",2007,5,35,100,-283387.67976772,415272.795844382,1612.63750349165,NA,NA,NA,1051.98628344471,0.836711751388801,-1.61342138135468,71.3803752431047,214.412080628095,6.62248196832698,16.4495024714158,251.150548799982,3107.09015511869,4287.14481593644,6784.480820092,8882.32098453623,9593.91893047743
"ELK2012590","ELK",2007,5,100,220,-283791.381330129,414670.792851225,1605.3859995773,NA,NA,NA,1147.80771921471,3.58914582358077,45.0736900872129,155.86643988071,323.473242459945,4.54082820521771,10.6114116724535,89.9992122327277,2549.32819978255,3683.40262648187,6285.03975055703,8718.84898891618,9616.72080150056
"ELK2012619","ELK",2007,5,4,75,-283595.802831137,414481.797487378,1620.74092774057,NA,NA,NA,1049.78149547219,-3.14260765954419,-13.2640894087815,63.9169408824317,218.697351572809,8.07960033167988,19.9305092867845,206.3202797905,4379.18509635512,5562.352066393,7711.71992738611,9187.90340826478,9494.44801467416
"ELK2012652","ELK",2007,5,97,145,-282985.679841772,414278.84983681,1634.46130115896,NA,NA,NA,1027.08134314866,0.634710970560134,9.99635172045143,54.4829212402613,184.915927153874,5.90238401237515,14.3819047670312,82.0210579957726,2326.01145598838,3441.90666304426,6051.27006245923,8535.4473965969,9468.84016042667
"ELK2012721","ELK",2007,5,75,190,-281985.966199318,413872.83685507,1605.86973065816,NA,NA,NA,977.510552808233,0.695553572545393,25.9617963096643,99.0173631131967,146.004039877105,5.37137012540428,16.3103236532424,206.339423805729,4046.97296644972,5213.45871317716,7518.97757428921,9159.60916629699,9604.32831716583
"ELK2012750","ELK",2007,5,60,22,-281785.823759953,413669.700658922,1596.02976689104,NA,NA,NA,905.988687832002,0.30115055476226,0.66694579843429,44.0166227315682,76.5743399965514,5.98049369830746,21.9500656939259,157.943331809395,4531.62902023143,5574.76699642515,7828.54789679152,9101.58577286325,9323.21913554286
"ELK2012828","ELK",2007,5,90,140,-282988.974628992,413081.684053707,1606.96306467515,NA,NA,NA,808.143250976535,1.52707860194815,19.232249202359,47.1695927845102,-32.5700564347736,5.3962033230445,4.94633079161564,96.1881323171964,2529.0851480611,3666.49503559808,6346.4838180936,8761.03163333759,9644.30621086271
"ELK2012864","ELK",2007,5,100,225,-281386.660809097,412874.693945313,1597.63569924296,NA,NA,NA,1007.10402800157,-0.175635090351568,32.0054432809858,119.291503802665,184.765339845178,4.85233831908734,32.3014954789706,302.405335004731,1178.79403308516,2069.41871102982,4529.0096939254,7303.0954371611,8494.24763644121
"ELK2012891","ELK",2007,5,30,45,-281383.855799209,412675.725113085,1604.83909758046,NA,NA,NA,1016.29849043369,-1.64679054013936,-4.57248154635216,112.274706887962,190.648537153336,6.02810979716747,33.1265966899572,292.60627696921,1544.0635660157,2494.40655715071,4988.93061130545,7576.03384843677,8631.04948909175
"ELK2012893","ELK",2007,5,11,60,-280987.970137744,412674.339137075,1590.11519940208,NA,NA,NA,987.632923736428,0.509019697912334,9.76315898858201,87.9674414443838,177.818229964402,5.26451440145183,32.7491944033172,103.605595122478,3127.95321872722,4234.90126110155,6541.54211010541,8460.01630019522,9094.32388711021
"FRD0900009","FREDS",2004,5,90,60,-29979.0396733353,86124.6057595746,1302.64292876154,15.967278899699,3.50122333214424,9.73425103658662,1799.99834025784,-0.866674743573089,3.20790971356603,41.144302797585,127.719241863847,6.4863260355438,20.2220179983001,237.5799159151,4172.6593480156,5337.14177660679,7550.86657638141,9193.76801587475,9622.80750002924
"FRD0900011","FREDS",2004,5,85,120,-30179.5749598087,85922.3532307828,1313.70147465285,16.4697951229622,3.71892031482109,10.0943578837315,1729.43245966265,-0.843057569340085,-8.92496480281606,0.545291010387225,88.3940345202527,9.85512153214343,5.27597481207741,248.568974510628,3216.13045136762,4394.41212137099,6933.5814834476,9064.76903516627,9732.03628717778
"FRD0900012","FREDS",2004,5,9,102,-29979.3404835132,85923.3541934909,1302.50151942798,16.2585849080979,3.64964906506134,9.95411723736241,1762.36976193695,-0.667501023026301,-11.5846052950869,6.53420249707202,109.609277828809,7.39868156903805,13.3994000317409,245.692940508251,3643.87686714455,4819.80935048492,7219.05036372969,9155.00234505788,9740.97761997751
"FRD0900014","FREDS",2004,5,0.5,90,-29579.6683634147,85924.5302883238,1281.29694718178,15.6029333464748,3.4216771632409,9.51230492446256,1864.66594709831,-0.54583330729834,-10.1518490998031,55.0597366692328,194.256525871648,6.74572614329763,17.3505997275823,212.282115474767,4582.84973172574,5768.82264856504,7943.35333331733,9345.5562995932,9663.02579906462
"FRD0900015","FREDS",2004,5,60,75,-30178.6193697852,85722.2419539653,1313.28444918253,16.538825844381,3.77024527982152,10.1545357559176,1722.69301660754,0.205124689104822,-2.24327845330825,5.05906147492528,103.611437307354,7.70519775186883,7.24017474056925,227.440965520781,3527.54325888253,4712.03879325621,7181.04379400923,9201.48221003497,9823.08025523331
"FRD0900016","FREDS",2004,5,40,70,-29779.6709513994,85720.2176294378,1291.38234285819,16.1245231336199,3.64214508831277,9.88333406799634,1788.32160884598,-1.32003658020531,-13.9786295351738,12.4482638021619,148.377831259138,9.43471459250565,16.7615029516184,272.345009918214,2958.07681693897,4110.28964513692,6642.39483924986,8881.04283280641,9666.03487306106
"FRD0900017","FREDS",2004,5,25,175,-29579.7154285178,85723.7113850322,1281.45071729945,15.7228226368875,3.49957462691956,9.6111989106311,1850.74257823978,1.14542430296269,-0.970697358952355,45.7206388332652,202.393917545908,6.42684002555058,17.2606556100713,269.683522366188,3015.76055513614,4168.19666949681,6687.5521257302,8894.76278263586,9661.30028021535
"FRD0900019","FREDS",2004,5,60,30,-26177.6823030747,85723.259935617,1168.08504329641,17.254394968118,3.78092480474446,10.5176597841835,1634.19662354662,-0.164241850452744,-8.78710852651876,-31.6474900678944,-49.1284177649989,7.18644157697372,19.1966346879209,176.707686139123,5095.29142947241,6183.26459616181,8185.09472065207,9310.61444847091,9483.73325839127
"FRD0900024","FREDS",2004,5,12,40,-29777.1154211502,85524.7514949134,1291.29664964352,16.0523313130676,3.65035958018006,9.85134564455826,1802.18465444702,0.366297601967374,1.70140193349362,39.1776604135856,183.34868131826,7.48676227212767,14.272575263815,291.913840974312,2413.2359584036,3547.8794978263,6187.22524191798,8712.41579013977,9663.56416681723
"FRD0900027","FREDS",2004,5,55,130,-26177.3211202417,85522.1809453494,1167.29725394908,17.6761403539106,3.96737051554747,10.8217554523363,1571.36456842816,-1.3913356278873,-15.2078738526727,-39.0922366744222,-88.352063280269,10.8451466736075,13.6013331642534,197.67739405335,4407.01305179888,5522.2272553671,7763.28573693023,9301.83752902964,9674.54288738473
"FRD0900034","FREDS",2004,5,41,120,-23380.7037465603,85525.3457329194,1148.40839885825,15.9717621595873,3.50922273306189,9.74049232138229,1811.48901548005,-0.873548235151457,3.43185839022851,56.1453973211191,13.2872307283284,6.37345948881984,25.4859084722987,202.222409342025,5472.11120301267,6492.12947438413,8383.1875656961,9273.63109799807,9329.59991754912
"FRD0900036","FREDS",2004,5,3,20,-28580.4089315216,85322.6071887095,1238.53562955049,15.3874968210289,3.37640495214631,9.38195085210736,1915.85577461097,-0.269546117394179,-9.01224475972154,78.5932272141476,283.944585148621,7.68994697847419,12.9058462134812,137.210110469059,4085.39818584192,5258.6621299829,7568.36218079843,9288.16784483629,9789.3717162791
"FRD0900037","FREDS",2004,5,1,20,-28379.6318826498,85321.9368419661,1229.00287887748,15.5764029756677,3.43219184108871,9.50429744560822,1888.59899901401,-0.182238860457342,-7.63065352960005,64.6865492004914,252.864760282096,7.11755274612163,14.9505716756951,165.405193348911,4643.22910156425,5806.48428429182,7950.9697089695,9377.29452259909,9718.38027710215
"FRD0900039","FREDS",2004,5,40,105,-27579.4453610477,85319.4893730283,1188.45457712218,16.7507352267741,3.76537386402206,10.2580547505329,1710.25987803576,-0.165402261414014,-7.51151362086905,-10.3920672627211,71.0500824357078,7.77460295583531,26.7422334682289,142.455444986456,5191.0671995221,6301.9619720473,8177.13281718506,9156.98333781302,9232.60041626629
"FRD0900040","FREDS",2004,5,45,30,-27378.4180300924,85321.0131823481,1182.46140459324,17.0019264482312,3.83867977475933,10.4203031261569,1672.32403177682,-0.284574741460001,-13.8482172578836,-21.5795224814344,34.7254745531192,7.86388283577542,26.2520405736959,167.211657692521,5725.96537707221,6828.4214538748,8482.98479819309,9185.05752480582,9186.77265971683
"FRD0900041","FREDS",2004,5,21,30,-27178.5288426069,85321.9531322783,1180.75162145591,17.0309113066458,3.80811902402381,10.419515196091,1668.09319269292,-3.16082755688271,-11.1305493337199,2.78361951784577,32.6785192427764,8.27665241206895,20.7286420022341,214.223194459234,4796.80755525438,5962.62069227688,7990.3047598696,9271.14004369829,9505.48103740381
